date,temperature_2m,surface_pressure,precipitation,wind_speed_10m,temp_lower,temp_upper,wind_lower,wind_upper,press_lower,press_upper,if_score,is_if_anomaly,lstm_error,is_lstm_anomaly,if_threshold,lstm_threshold,anomaly_label,reconstruction_error_summary,reconstruction_error_plot,TreeSHAP_natural_language_summary,local_contribution_plot_path
2025-06-02 05:00:00,12.3,1014.4,0,6.5,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2820679023,0,0.3635003744,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **15.15**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.56)
  • **precip_z_24h** = 0.00 (contribution: +0.54)
  • **temperature_2m_z** = -0.28 (contribution: +0.47)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_050000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_050000.png
2025-06-02 06:00:00,12.8,1015.2,0,10.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2813920979,0,0.248392591,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **15.13**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.54)
  • **surface_pressure_z** = 0.09 (contribution: +0.48)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_060000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_060000.png
2025-06-02 07:00:00,13,1016,0,14,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2887174688,0,0.2485104305,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **15.43**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.20 (contribution: +0.56)
  • **wind_r** = -0.06 (contribution: +0.55)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_070000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_070000.png
2025-06-02 08:00:00,13.8,1016.5,0,13.3,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2832472617,0,0.2468694534,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **15.20**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.27 (contribution: +0.56)
  • **temperature_2m_z** = 0.03 (contribution: +0.52)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_080000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_080000.png
2025-06-02 09:00:00,15.4,1016.6,0,14,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2783455156,0,0.257652735,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **15.00**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.28 (contribution: +0.53)
  • **precip_z_24h** = 0.00 (contribution: +0.50)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_090000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_090000.png
2025-06-02 10:00:00,15.9,1017,0,18.4,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2689963962,0,0.3424965142,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.63**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.56)
  • **surface_pressure_z** = 0.34 (contribution: +0.51)
  • **precip_z_24h** = 0.00 (contribution: +0.49)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_100000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_100000.png
2025-06-02 11:00:00,16.7,1017.3,0,13,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2703694735,0,0.2590374066,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.68**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.57)
  • **surface_pressure_z** = 0.38 (contribution: +0.51)
  • **precip_z_24h** = 0.00 (contribution: +0.48)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_110000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_110000.png
2025-06-02 12:00:00,18,1016.9,0,10.1,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2731514264,0,0.2799711897,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.79**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.58)
  • **surface_pressure_z** = 0.32 (contribution: +0.56)
  • **precip_z_24h** = 0.00 (contribution: +0.52)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_120000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_120000.png
2025-06-02 13:00:00,19,1016.5,0,11.5,10,26.25,4.1,27.1,1000.160075,1028.983814,0.275640855,0,0.2969244921,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.89**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.61)
  • **surface_pressure_z** = 0.27 (contribution: +0.58)
  • **precip_z_24h** = 0.00 (contribution: +0.52)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_130000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_130000.png
2025-06-02 14:00:00,18.2,1016,0,10.4,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2791173783,0,0.3036097688,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **15.03**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.60)
  • **surface_pressure_z** = 0.20 (contribution: +0.59)
  • **precip_z_24h** = 0.00 (contribution: +0.52)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_140000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_140000.png
2025-06-02 15:00:00,18.7,1015.3,0,11.2,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2791131685,0,0.3147006444,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **15.03**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.61)
  • **surface_pressure_z** = 0.10 (contribution: +0.58)
  • **precip_z_24h** = 0.00 (contribution: +0.53)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_150000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_150000.png
2025-06-02 16:00:00,19.1,1014.7,0,11.9,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2746692442,0,0.3179818911,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.85**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.60)
  • **surface_pressure_z** = 0.02 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.52)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_160000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_160000.png
2025-06-02 17:00:00,19.5,1014.1,0,12.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2679865379,0,0.3135608932,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.59**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.59)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **surface_pressure_z** = -0.07 (contribution: +0.47)

- Features that decreased the normality score (made it seem more anomalous) :

  • **temperature_2m_z** = 1.24 (contribution: -0.07)

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_170000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_170000.png
2025-06-02 18:00:00,19.9,1013.5,0,13.7,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2644015418,0,0.3239462469,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.44**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.60)
  • **precip_z_24h** = 0.00 (contribution: +0.52)
  • **surface_pressure_z** = -0.15 (contribution: +0.49)

- Features that decreased the normality score (made it seem more anomalous) :

  • **temperature_2m_z** = 1.33 (contribution: -0.26)

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_180000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_180000.png
2025-06-02 19:00:00,19.9,1013,0,14.8,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2607038437,0,0.3791964786,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.30**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.59)
  • **precip_z_24h** = 0.00 (contribution: +0.51)
  • **surface_pressure_z** = -0.22 (contribution: +0.47)

- Features that decreased the normality score (made it seem more anomalous) :

  • **temperature_2m_z** = 1.33 (contribution: -0.27)

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_190000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_190000.png
2025-06-02 20:00:00,19.1,1012.9,0,16.2,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2676110736,0,0.4033280793,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.57**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.59)
  • **precip_z_24h** = 0.00 (contribution: +0.51)
  • **surface_pressure_z** = -0.23 (contribution: +0.48)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_200000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_200000.png
2025-06-02 21:00:00,18,1012.9,0,17.6,10,26.25,4.1,27.1,1000.160075,1028.983814,0.268206134,0,0.40704489,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.59**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.58)
  • **precip_z_24h** = 0.00 (contribution: +0.51)
  • **surface_pressure_z** = -0.23 (contribution: +0.49)

- No features decreased the normality score.

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_210000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_210000.png
2025-06-02 22:00:00,16.8,1012.7,0,18.4,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2580593058,0,0.3909635756,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.20**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.55)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **surface_pressure_z** = -0.26 (contribution: +0.39)

- Features that decreased the normality score (made it seem more anomalous) :

  • **wind_r** = 0.86 (contribution: -0.29)

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_220000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_220000.png
2025-06-02 23:00:00,15.6,1012.1,0,18,10,26.25,4.1,27.1,1000.160075,1028.983814,0.2551697024,0,0.3521873473,0,0.03304385849,0.6425,Normal,"Sample Anomaly Label: Normal

The model's baseline normality score is **12.70**. For this event, the score is **14.09**. This suggests it's **more normal** ✨.

**Why did it happen?** 🤔
Here's how features influenced the normality score:
- Features that increased the normality score (made it seem more normal) :

  • **precip_z_12h** = 0.00 (contribution: +0.53)
  • **precip_z_24h** = 0.00 (contribution: +0.48)
  • **surface_pressure_z** = -0.34 (contribution: +0.42)

- Features that decreased the normality score (made it seem more anomalous) :

  • **wind_r** = 0.94 (contribution: -0.37)

**What should we do?** ✅ Review variables that decreased the normality score. Validate against known events or investigate further if unexpected.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/SHAP_plots/shap_plot_20250602_230000.png,"🔍 **Anomaly Severity**: No concern

✅ No anomalies were detected in this sample. Model predictions were consistent with expected weather patterns.
No action is required for this time window.",/content/drive/MyDrive/Data Science Group Project/XAI outputs for dashboard/REA_plots/rea_plot_20250602_230000.png
